Family	Success	Comments	Tree
Egyptian	FAIL	GA: the distances matrix is too small	
Semitic	SUCCESS	GA: converged after 1243 iterations out of 10000 with residual SSE error 0.0241924636176422	(('Gurage {Sebat Bet} [i-sgw][w-chh-muh][a-3044][g-seba1251]':0.0871,'Tigrinya [i-tir][w-tig][a-2560][g-tigr1271]':0.257,'Harari [i-har][w-hrr][a-1595][g-hara1271]':0.00101,'Muher [i-sgw][w-chh-muh][a-1314][g-seba1251]':0.0862,'Chaha [i-sgw][w-chh-muh][a-1313][g-seba1251]':0.0857,'Amharic [i-amh][w-amh][a-21][g-amha1245]':0.145)'Ethiopean [i-][w-][a-][g-]':0.253,'Arabic {Egyptian} [i-arz][w-aeg][a-642][g-egyp1253]':0.163)'West Semitic [i-][w-][a-][g-]';
Omotic	SUCCESS	GA: converged after 558 iterations out of 10000 with residual SSE error 0.00560026073758371	('Zayse [i-zay][w-zay][a-2805][g-zays1235]':0.142,'Wolaytta [i-wal][w-wly][a-2707][g-wola1242]':0.0884,'Koyra [i-kgy][w-kgy][a-1812][g-kyer1238]':0.378,'Dime [i-dim][w-dim][a-1323][g-dime1235]':0.0482,'Gimira [i-bcq][w-gim][a-979][g-benc1235]':0.18,'Aari [i-aiw][w-aar][a-865][g-aari1239]':0.185)'Omotic [i-][w-][a-][g-]';
Cushitic	SUCCESS	GA: converged after 1365 iterations out of 10000 with residual SSE error 0.0234386102545674	(('Kemant [i-ahg][w-kem][a-2351][g-qima1242]':0.0984,'Bilin [i-byn][w-bln][a-1097][g-bili1260]':0.139)'Central Cushitic [i-][w-][a-][g-]':0.0893,('Burunge [i-bds][w-brn][a-991][g-buru1320]':0.247,'Iraqw [i-irk][w-irq][a-534][g-iraq1241]':0.0749)'Southern Cushitic [i-][w-][a-][g-]':0.0721,('Sidaama [i-sid][w-sid][a-3173][g-sida1246]':0.246,'Oromo {Waata} [i-ssn][w-orw][a-2483][g-waat1238]':0.161,'Dhaasanac [i-dsh][w-dha][a-1401][g-daas1238]':0.204,'Arbore [i-arv][w-abo][a-926][g-arbo1245]':0.0589,'Qafar [i-aar][w-qaf][a-846][g-afar1241]':0.206,'Somali [i-som][w-som][a-355][g-soma1255]':0.289,'Oromo [i-hae][w-orh][a-324][g-east2652]':0.193)'Eastern Cushitic [i-][w-][a-][g-]':0.101)'Cushitic [i-][w-][a-][g-]';
Beja	FAIL	GA: too few languages	
Sumerian	FAIL	GA: too few languages	
Elamite	FAIL	GA: too few languages	
Hurro-Urartean	FAIL	GA: too few languages	
Basque	FAIL	GA: the maximum distance in the distances matrix is 0.0	
Indo-European	SUCCESS	GA: converged after 850 iterations out of 10000 with residual SSE error 0.0167035375388944	(('Vasavi [i-vas][w-vas][a-2686][g-vasa1239]':0.416,'Kokni [i-kex][w-kkz][a-1732][g-kukn1238]':0.0691,'Halbi [i-hlb][w-hlb][a-1610][g-halb1244]':0.417)'Indo-Aryan [i-][w-][a-][g-]':0.112,'Russian [i-rus][w-rus][a-340][g-russ1263]':0.154,'English [i-eng][w-eng][a-74][g-stan1293]':0.174,('French {Cajun} [i-fra][w-fre][a-2898][g-stan1290]':0.0998,'Spanish {Canary Islands} [i-spa][w-spa-spc][a-1406][g-stan1288]':0.0906,'Spanish [i-spa][w-spa-spc][a-569][g-stan1288]':0.0919,'French {colloquial} [i-fra][w-fre][a-79][g-stan1290]':0.0945)'Italic [i-][w-][a-][g-]':0.0759)'Indo-European [i-][w-][a-][g-]';
